diff_danceability,diff_energy,diff_loudness,diff_speechiness,diff_acousticness,diff_instrumentalness,diff_liveness,diff_valence,diff_tempo,diff_mode,diff_key_fifths,label
0.625,0.7230000000000001,13.782,0.004799999999999999,0.8826999999999999,0.94899172,0.13,0.7515000000000001,18.384,1.0,0.8333333333333334,0
0.238,0.20400000000000001,1.638,0.0541,0.08900000000000002,0.00319,0.027800000000000005,0.022999999999999965,41.723,1.0,0.6666666666666666,0
0.16699999999999998,0.09199999999999997,6.092,0.004799999999999995,0.131,8.46e-05,0.038099999999999995,0.271,9.411000000000001,0.0,0.5,1
0.38099999999999995,0.11299999999999999,4.039,0.00030000000000000165,0.47300000000000003,0.0033316,0.22199999999999998,0.29100000000000004,41.94499999999999,1.0,0.3333333333333333,1
0.494,0.688,7.740000000000001,0.0208,0.30199279,0.86865,0.07819999999999999,0.122,43.18400000000001,1.0,0.16666666666666666,0
0.47100000000000003,0.6295,19.211000000000002,0.05539999999999999,0.919,0.2929999999999999,0.0334,0.43299999999999994,53.30800000000002,0.0,0.16666666666666666,0
0.14700000000000002,0.16999999999999998,1.0709999999999997,0.060899999999999996,0.0020000000000000018,0.000115,0.2891,0.05700000000000005,5.4010000000000105,0.0,1.0,1
0.05479999999999999,0.017348,1.3780000000000001,0.004799999999999999,0.039999999999999925,0.20099999999999996,0.0040000000000000036,0.6383000000000001,71.705,0.0,0.0,1
0.02799999999999997,0.022799999999999994,3.2890000000000015,0.0005000000000000004,0.04399999999999993,0.019000000000000017,0.0040000000000000036,0.05470000000000001,78.025,0.0,0.3333333333333333,1
0.094,0.0523,11.139,0.0373,0.02100000000000002,0.07799999999999996,0.0629,0.008799999999999995,2.105000000000004,0.0,0.5,0
0.126,0.5134,16.558,0.013900000000000003,0.501,0.9539194999999999,0.093,0.1859,37.173000000000016,0.0,0.5,0
0.39199999999999996,0.9117,29.654999999999998,0.0010000000000000009,0.896547,0.49699896,0.24,0.523,47.668000000000006,1.0,0.16666666666666666,0
0.40800000000000003,0.688,10.924999999999999,0.1236,0.91742,0.8895000000000001,0.365,0.1625,7.727000000000004,0.0,0.6666666666666666,0
0.585,0.2086,13.222999999999999,0.11299999999999999,0.538,0.052999999999999936,0.0435,0.0537,38.193,1.0,0.3333333333333333,0
0.32199999999999995,0.313,6.434,0.1036,0.5830000000000001,6.72e-05,0.179,0.377,41.11,1.0,1.0,0
0.124,0.31200000000000006,7.402999999999999,0.010599999999999998,0.07887000000000001,0.02059855,0.445,0.48300000000000004,36.012,1.0,0.6666666666666666,0
0.17099999999999999,0.7259,21.828,0.032100000000000004,0.6,0.809,0.19389999999999996,0.473,66.011,1.0,0.0,0
0.336,0.15699999999999997,2.984,0.03629999999999999,0.2649999999999999,0.819888,0.05,0.05000000000000002,65.26899999999999,0.0,0.0,1
0.09099999999999997,0.22999999999999998,2.833,0.003499999999999996,0.267,0.00418,0.5876,0.21900000000000003,7.39200000000001,0.0,0.8333333333333334,1
0.23099999999999998,0.14200000000000002,0.5620000000000012,0.0377,0.08600000000000002,1.12e-06,0.07699999999999999,0.418,35.199,1.0,0.3333333333333333,0
0.6070000000000001,0.79005,34.339,0.1726,0.9106,0.9459316,0.0584,0.5126999999999999,65.638,1.0,0.5,0
0.016999999999999987,0.022090000000000002,11.427,0.005499999999999998,0.013000000000000012,0.127,0.011300000000000004,0.0114,61.57600000000001,0.0,0.0,1
0.21699999999999997,0.09599999999999992,0.04099999999999948,0.3535,0.0050000000000000044,3.81e-05,0.23200000000000004,0.18599999999999994,25.810000000000002,0.0,0.8333333333333334,1
0.04699999999999993,0.030000000000000027,0.1719999999999997,0.062,0.08499999999999999,3.449e-05,0.0025000000000000022,0.121,3.055000000000007,1.0,0.3333333333333333,1
0.251,0.256,0.508,0.07669999999999999,0.7073,3.8000000000000056e-05,0.0572,0.35000000000000003,4.0319999999999965,0.0,0.8333333333333334,0
0.17799999999999994,0.29300000000000004,10.545,0.0075,0.355,0.0,0.012200000000000003,0.04700000000000004,50.77099999999999,0.0,0.8333333333333334,0
0.11099999999999999,0.395,2.4079999999999995,0.000899999999999998,0.09300000000000008,0.00578,0.0165,0.629,15.330000000000013,0.0,0.3333333333333333,1
0.43799999999999994,0.4383,22.074,0.008799999999999995,0.30099999999999993,0.6396999999999999,0.01100000000000001,0.0337,60.045,0.0,1.0,0
0.049000000000000044,0.026000000000000023,4.340999999999999,0.0184,0.00897,0.013049999999999999,0.498,0.1504,26.926999999999992,0.0,0.3333333333333333,1
0.0030000000000000027,0.2679999999999999,1.8819999999999997,0.028700000000000003,0.48092619999999997,0.893,0.04200000000000001,0.125,44.07100000000001,0.0,0.8333333333333334,0
0.07400000000000001,0.0315,4.746000000000002,0.021199999999999997,0.0010000000000000009,0.013000000000000012,0.010900000000000007,0.242,6.372,1.0,0.6666666666666666,1
0.47800000000000004,0.13899999999999996,1.6630000000000003,0.004400000000000001,0.65419,2.15e-06,0.19800000000000006,0.055999999999999994,68.538,1.0,0.6666666666666666,0
0.03700000000000003,0.37300000000000005,6.670999999999999,0.04959999999999999,0.10200000000000004,0.11694,0.07899999999999999,0.44299999999999995,14.012,1.0,0.0,1
0.09399999999999997,0.21599999999999997,0.004999999999999893,0.0769,0.368,0.78,0.033999999999999975,0.2700000000000001,23.995999999999995,1.0,0.5,1
0.0030000000000000027,0.08500000000000002,7.439000000000001,0.0036000000000000025,0.359,0.18799572,0.3348,0.306,5.340000000000003,1.0,0.8333333333333334,0
0.03699999999999992,0.7038,14.669999999999998,0.0751,0.85,0.924,0.3164,0.263,14.075000000000003,0.0,0.8333333333333334,0
0.15800000000000003,0.007599999999999996,1.524000000000001,0.009300000000000003,0.09399999999999997,0.02100000000000002,0.010999999999999996,0.135,101.365,0.0,1.0,0
0.439,0.6010000000000001,16.323999999999998,0.007199999999999998,0.596,0.5720000000000001,0.050300000000000004,0.8331999999999999,27.742999999999995,1.0,0.5,0
0.17399999999999993,0.17100000000000004,6.708000000000001,0.012399999999999998,0.14100000000000001,0.6668999999999999,0.023999999999999994,0.387,49.004999999999995,1.0,0.6666666666666666,1
0.327,0.30000000000000004,6.598000000000001,0.0246,0.49299999999999994,0.93,0.116,0.5415,33.994,0.0,1.0,0
0.16799999999999993,0.0374,15.283999999999999,0.0104,0.14800000000000002,0.017000000000000015,0.015,0.044100000000000014,10.124000000000024,0.0,0.3333333333333333,1
0.0020000000000000018,0.13956,3.530999999999999,0.004400000000000001,0.0020000000000000018,0.015000000000000013,0.009999999999999995,0.034,46.17999999999999,0.0,0.0,0
0.5626,0.7801,17.909,0.12680000000000002,0.8947,0.8809752,0.03710000000000001,0.2618,55.81600000000002,1.0,0.0,0
0.01200000000000001,0.006400000000000003,1.0429999999999993,0.005600000000000001,0.013000000000000012,0.1319999999999999,0.010499999999999995,0.00030000000000000165,5.056999999999988,1.0,1.0,1
0.531,0.6023000000000001,29.747,0.0222,0.8200000000000001,0.841,0.0030000000000000027,0.6417,4.920999999999992,1.0,0.6666666666666666,0
0.16200000000000003,0.5106999999999999,16.855,0.005700000000000004,0.406,0.882589,0.006000000000000005,0.5149999999999999,26.00099999999999,1.0,0.0,0
0.05600000000000005,0.03700000000000003,3.8189999999999995,0.027700000000000002,0.12444000000000001,0.005127,0.47669999999999996,0.18300000000000005,29.954000000000008,1.0,0.0,0
0.198,0.2859999999999999,3.064,0.028000000000000004,0.3263,0.00032680000000000003,0.021000000000000005,0.19899999999999998,80.77900000000001,1.0,0.6666666666666666,0
0.11099999999999993,0.8505,19.201,0.011300000000000004,0.715,0.9469964099999999,0.041999999999999996,0.4,4.005999999999986,0.0,0.8333333333333334,0
0.18599999999999994,0.346,2.34,0.0485,0.030000000000000013,0.0013579999999999998,0.02389999999999999,0.14800000000000002,7.427000000000007,0.0,0.6666666666666666,1
