Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5ENIpwHxPVyKEp1JUGxZt8,"Honey and Spice","Honey and Spice","Rafa Figueroa",2023-11-17,128000,52,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Rafa Figueroa",0.881,0.124,10,-17.236,0,0.15,0.667,0.907,0.103,0.621,90.021,4
spotify:track:5mKvuSUaSX7KI7JsOmsDUe,"currant","currant","Lush Lime",2025-08-29,125714,48,false,,2026-04-03T04:00:14Z,"","Score a Score",0.845,0.221,5,-12.819,1,0.165,0.00478,0.869,0.072,0.5,168.1,4
spotify:track:1lbU8i2RPO0DKGWCzkjdDP,"It's just a phase","It's just a phase","cuttingwood",2023-01-13,138000,52,false,,2026-04-03T04:00:14Z,"lo-fi","cuttingwood",0.768,0.212,0,-13.39,1,0.0778,0.168,0.761,0.0725,0.538,159.93,4
spotify:track:5zvZCnozZFaVTH5FI07In3,"Ranch Water","Ranch Water","Somebody's Son",2023-04-14,113846,49,false,,2026-04-03T04:00:14Z,"lo-fi","Somebodys Son",0.792,0.255,5,-10.863,0,0.073,0.694,0.904,0.11,0.481,78.049,3
spotify:track:2ctRPTyX78jlF3Q52AdjhZ,"all of that","all of that","sunala.",2025-03-21,122112,48,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","sunala.",0.686,0.126,1,-15.157,1,0.0631,0.927,0.913,0.108,0.23,142.166,4
spotify:track:5tFHUZ0Qldkq8B3OzhgoTm,"Gliding","Gliding","In-No-Scence",2023-03-10,103250,48,false,,2026-04-03T04:00:14Z,"","Labbra Dure",0.834,0.421,6,-8.968,0,0.407,0.212,0.894,0.11,0.292,82.025,4
spotify:track:0ZEzdu0ICYA1aVO9ANzSyj,"Stellar Mood","Stellar Mood","Gooee",2026-02-27,127075,52,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","Overtone Studios",0.634,0.144,8,-18.389,1,0.0441,0.859,0.882,0.109,0.196,68.04,4
spotify:track:6cnBbiIz52320sB2qKhSXf,"droplets","droplets","Photosynthetic",2026-01-30,110846,47,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Photosynthetic",0.907,0.287,7,-14.704,1,0.484,0.511,0.899,0.108,0.349,139.863,4
spotify:track:3wHLlr7Mt7FalYpX2EpogI,"Plants for free","Plants for free","Slowmo Friends",2023-04-14,151428,50,false,,2026-04-03T04:00:14Z,"lo-fi,lo-fi beats","Slowmo Friends",0.838,0.187,11,-11.889,1,0.261,0.409,0.895,0.0564,0.532,84.004,4
spotify:track:0rXGaV3C2iFJxQXLyqWgc0,"Reflections at 7PM","Reflections at 7PM","Slow Koi",2026-03-18,134259,44,false,,2026-04-03T04:00:14Z,"","Golden Hour",0.629,0.16,8,-12.812,1,0.304,0.877,0.93,0.122,0.175,80.84,4
spotify:track:0ml0Y7IL5qTJfpUryOtRNi,"Roadburn","Roadburn","Oslo",2023-03-24,104594,47,false,,2026-04-03T04:00:14Z,"lo-fi beats,lo-fi","recordJet",0.771,0.481,1,-15.221,1,0.0649,0.656,0.92,0.1,0.956,148.004,4
spotify:track:1u2SXLe9KHUX2uIqHG47JL,"Snowful Peace","Snowful Peace","Bluerosie",2024-01-05,125142,49,false,,2026-04-03T04:00:14Z,"lo-fi beats","Bluerosie",0.817,0.214,8,-15.611,0,0.0642,0.582,0.825,0.109,0.155,139.694,4
