Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:6gZmBVAH2qEXqcTXVQBDcD,"Chiguraku Chatu","Gudumba Shankar","S.P. Charan;Sujatha",2004-08-09,310230,3,false,31ox3ffg5m3mooxsanjs3gjvplxa,2023-02-13T19:26:02Z,"telugu pop,tollywood,tamil pop,kollywood,malayalam pop,mollywood","Aditya Music",0.764,0.648,8,-8.452,1,0.0654,0.195,0.000493,0.183,0.236,94.002,4
spotify:track:1MlM9FuR9WEfxC0mQcKjHK,"Devudu Karunisthadani","Prema Katha","Rajesh;Anuradha Sriram",1999-04-15,299195,1,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-03-28T06:29:49Z,"telugu pop,kannada pop,sandalwood,tollywood,tamil dance,tamil pop,kollywood","Aditya Music",0.46,0.723,2,-6.858,1,0.133,0.592,0,0.113,0.596,173.891,4
spotify:track:07lpPIARsOE1O2Baub2Td0,"Chick Chiklet","Rikshavodu","Baba Sehgal;Sujatha",1995-12-14,335597,1,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-03-28T06:29:57Z,"telugu pop,tollywood,tamil dance,malayalam pop,mollywood,tamil pop","Aditya Music",0.886,0.944,0,-3.403,1,0.103,0.0919,0.0000984,0.584,0.734,94.948,4
spotify:track:3E8mVTnCMmXJNq6Pbcfkp7,"Emaindhi Eevela","Aadavari Matalaku Ardhalu Veruley","Udit Narayan",2007-03-27,319686,3,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T22:56:07Z,"bollywood,hindi pop,desi","Aditya Music",0.799,0.525,7,-5.615,0,0.0276,0.178,0.0000194,0.19,0.537,119.994,4
spotify:track:46IqUkQTOH7aEaZFUcpSON,"Andangalena","Godavari","Suneetha",2013-01-15,260013,53,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:00:53Z,"tollywood,telugu pop","T-Series",0.553,0.541,4,-8.161,1,0.0458,0.733,0.0000685,0.116,0.632,89.963,4
spotify:track:5J9kBhMUFTo3PDMYKzzlJq,"","","",0000,0,0,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:06:26Z,"","",0.773,0.594,11,-9.82,1,0.0939,0.223,0.00313,0.0778,0.793,89.994,4
spotify:track:7a7badaPkBz9NWMWnPTwN5,"Nunugu Misalodu","Yamadonga (Original Motion Picture Soundtrack)","M. M. Keeravaani;Sunitha",2007-07-14,302942,60,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:06:38Z,"telugu pop,tollywood,devotional","Vel Records",0.647,0.478,8,-11.138,1,0.137,0.346,0.0000466,0.081,0.937,150.907,3
spotify:track:0CdgYYq6fYOcg8RPUZl716,"Gunde Jaari Gallanthayinde","Gunde Jaari Gallanthayinde (Original Motion Picture Soundtrack)","Anup Rubens;Sravani",2013-04-19,244506,0,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:06:51Z,"tollywood,telugu pop","MRT Music",0.828,0.779,10,-8.054,0,0.143,0.53,0.00035,0.186,0.671,91.031,4
spotify:track:0RQhpA5lD1GyM7lO2tdmbO,"Yedho","Awaara (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;S.P. Charan;Vennelakanti",2010-04-10,213520,58,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:10:03Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop","Think Music (India)",0.763,0.351,0,-9.528,0,0.0315,0.778,0.00000205,0.0892,0.368,119.949,4
spotify:track:7i7h8Fzh5j69k1wW6vCynx,"Marhaba","Malli Malli Idi Rani Roju","K. S. Chithra;Aaishwarya;Gopi Sundar",2014-12-07,280869,1,false,31ox3ffg5m3mooxsanjs3gjvplxa,2024-05-07T23:12:20Z,"malayalam pop,telugu pop,kannada pop,mollywood,tollywood,tamil pop,devotional,sandalwood","Aditya Music",0.791,0.503,5,-8.995,1,0.0448,0.578,0.00000174,0.0911,0.912,138.977,4
