Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")","Love Forever With Arijit Singh","Alka Yagnik;Arijit Singh",2017-06-07,341054,73,false,juqahuvid6fzn5gszh80ve5pl,2022-10-04T20:53:15Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.562,0.519,3,-8.744,1,0.0326,0.557,0.000268,0.172,0.415,122.925,4
spotify:track:5O932cZmzOZGOGZz9RHx20,"Khairiyat","Chhichhore","Pritam;Arijit Singh",2019-08-31,280281,73,false,juqahuvid6fzn5gszh80ve5pl,2022-10-04T20:53:38Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.534,0.481,0,-9.016,0,0.0412,0.697,0,0.142,0.293,124.914,4
spotify:track:6mTvwBzWTGDOVeCNQEqtOE,"Soch Na Sake","Airlift","Amaal Mallik;Arijit Singh;Tulsi Kumar",2015-12-17,281322,78,false,juqahuvid6fzn5gszh80ve5pl,2022-10-04T20:53:46Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.505,0.667,9,-5.797,1,0.0323,0.597,0,0.213,0.516,151.728,4
spotify:track:5ZhKD46Q7mhsl0awl7ZMJc,"Jeena Jeena (From ""Badlapur"")","Jeena Jeena (From ""Badlapur"")","Atif Aslam",2015-01-15,228968,0,false,juqahuvid6fzn5gszh80ve5pl,2022-10-04T20:53:58Z,"bollywood,hindi pop,desi,sufi,qawwali","Eros Now Music",0.677,0.318,5,-9.196,1,0.028,0.775,0,0.118,0.585,104.983,4
spotify:track:5b9x5sRIzAgXQw0dhGORO1,"Tu Hi Hai","Dear Zindagi (Original Motion Picture Soundtrack)","Amit Trivedi;Arijit Singh;Kausar Munir",2016-11-15,199634,59,false,juqahuvid6fzn5gszh80ve5pl,2022-12-22T15:25:06Z,"bollywood,hindi pop,gujarati garba,desi,bangla pop,qawwali,sufi","Sony Music Entertainment India Pvt. Ltd.",0.707,0.501,4,-7.389,1,0.0372,0.387,0.00000181,0.095,0.542,93.978,4
spotify:track:1ai3itvPFcWilE9NX0JTCf,"Mera Mann Kehne Laga","Latest Songs Of Ayushmann Khurrana","Falak Shabbir",2017-09-12,227334,65,false,juqahuvid6fzn5gszh80ve5pl,2022-12-22T15:26:24Z,"","T-Series",0.46,0.444,7,-6.217,1,0.123,0.714,0.0000265,0.0881,0.7,74.977,4
spotify:track:18e3XXYCv4Tx8uUl1mP3CN,"Balam Pichkari","Yeh Jawaani Hai Deewani","Pritam;Vishal Dadlani;Shalmali Kholgade;Amitabh Bhattacharya",2013-03-30,288902,71,false,juqahuvid6fzn5gszh80ve5pl,2023-01-11T19:57:36Z,"bollywood,hindi pop,desi","T-Series",0.732,0.944,0,-4.115,1,0.09,0.209,0,0.401,0.957,120.02,4
spotify:track:3jJ5HgLRNydtLRghjWVaCG,"Kabira (Encore)","Yeh Jawaani Hai Deewani","Pritam;Harshdeep Kaur;Arijit Singh;Amitabh Bhattacharya",2013-03-30,270438,65,false,juqahuvid6fzn5gszh80ve5pl,2023-01-11T19:57:47Z,"bollywood,hindi pop,desi,bangla pop","T-Series",0.611,0.612,2,-7.978,1,0.114,0.441,0,0.18,0.898,171.841,4
spotify:track:5wdkKS3kWXBU9bklLVsAFs,"Ilahi (Reprise)","Yeh Jawaani Hai Deewani","Pritam;Mohit Chauhan;Amitabh Bhattacharya",2013-03-30,214796,57,false,juqahuvid6fzn5gszh80ve5pl,2023-01-11T19:57:52Z,"bollywood,hindi pop,desi,sufi","T-Series",0.568,0.921,9,-4.558,1,0.0771,0.277,0.00000359,0.151,0.647,131.903,4
spotify:track:7lvDsmTRXFE3dK4OjvRiWB,"Pasoori","Pasoori","Ali Sethi;Shae Gill",2022-02-07,224146,59,false,juqahuvid6fzn5gszh80ve5pl,2023-01-29T17:37:07Z,"ghazal,sufi,qawwali,desi,hindi indie,indian indie,hindi pop,desi pop","Giraffe Pakistan",0.714,0.596,11,-6.206,0,0.043,0.0657,0,0.0625,0.669,91.991,4
spotify:track:4YIhJmihoXwjtbY4vsV9Nh,"Kudi Nu Nachne De (From ""Angrezi Medium"")","Kudi Nu Nachne De (From ""Angrezi Medium"")","Vishal Dadlani;Sachin-Jigar",2020-03-04,172381,59,false,juqahuvid6fzn5gszh80ve5pl,2023-01-29T17:38:10Z,"bollywood,desi,hindi pop,gujarati pop,gujarati garba","T-Series",0.834,0.688,9,-7.494,1,0.0653,0.175,0,0.174,0.876,117.949,4
spotify:track:6M2UnI1LnXuXlWU54CKmKx,"Jaane Kyun","Dostana (Original Motion Picture Soundtrack)","Vishal-Shekhar;Vishal Dadlani",2008-10-08,277986,58,false,juqahuvid6fzn5gszh80ve5pl,2023-01-29T23:21:10Z,"bollywood,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.778,0.812,4,-8.561,0,0.046,0.0573,0.00000828,0.243,0.791,99.962,4
spotify:track:0gPgdRfB4jdGrlyXS0Vx78,"Khuda Jaane","Bachna Ae Haseeno","Vishal-Shekhar;KK;Shilpa Rao;Anvita Dutt Guptan",2008-07-05,333583,78,false,juqahuvid6fzn5gszh80ve5pl,2023-03-26T00:54:10Z,"bollywood,desi,hindi pop","YRF Music",0.404,0.634,8,-5.979,1,0.0398,0.411,0.000526,0.106,0.702,78.508,4
spotify:track:4iFPsNzNV7V9KJgcOX7TEO,"Tu Jaane Na","Ajab Prem Ki Ghazab Kahani (Original Motion Picture Soundtrack)","Pritam;Atif Aslam",2009-11-06,341933,77,false,juqahuvid6fzn5gszh80ve5pl,2023-03-26T00:54:37Z,"bollywood,hindi pop,desi,sufi,qawwali","Tips Music Limited",0.702,0.86,7,-3.969,1,0.0345,0.361,0.00000133,0.133,0.829,120.042,4
