Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2fn8yR2fAJIAEtCZJBftpQ,"lost in space","lost in space","ist;dscpl.",2025-06-27,117589,42,false,cb8pyebbxihiv6jtq58t1du3b,2025-06-27T04:05:54Z,"dark ambient","iSpyTunes",0.124,0.111,6,-25.221,0,0.0348,0.924,0.536,0.103,0.136,72.82,4
spotify:track:405p6j2uR8XxnapE7kTGow,"hope this will help you","hope this will help you","Domnxn",2025-10-31,129600,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-11-03T16:15:07Z,"dark ambient","iSpyTunes",0.346,0.0464,9,-28.15,1,0.0343,0.935,0.741,0.0602,0.111,74.999,3
spotify:track:3MBVJDLNxWTQ3IISHoYvXb,"Yesterday","Yesterday","Distant Fog",2025-07-11,125540,42,false,cb8pyebbxihiv6jtq58t1du3b,2025-07-11T04:03:10Z,"dark ambient","iSpyTunes",0.39,0.0819,5,-28.564,0,0.0322,0.846,0.761,0.144,0.139,87.468,4
spotify:track:18wYISgl9wYZofs8R4mz1H,"icelight","icelight","ID10",2025-11-21,68000,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-11-21T05:18:40Z,"dark ambient,ambient","iSpyTunes",0.469,0.0518,1,-30.084,1,0.0377,0.871,0.915,0.103,0.0954,119.936,4
spotify:track:221D9Jhptir6i6ULRgIeAc,"empty horizons","stranded","too unbothered.;ist",2026-01-02,116756,42,false,cb8pyebbxihiv6jtq58t1du3b,2026-01-02T05:33:42Z,"dark ambient","iSpyTunes",0.158,0.0501,0,-30.103,1,0.0393,0.703,0.573,0.12,0.0329,70.914,3
spotify:track:5zCunX8URvLoBHlg1Fnjv6,"Already Gone","Covers, Vol. 2","Sleeping At Last",2016-11-04,243007,68,false,cb8pyebbxihiv6jtq58t1du3b,2022-04-18T19:37:31Z,"","Asteroid B-612",0.418,0.248,3,-9.997,1,0.0451,0.954,0.00000421,0.108,0.298,130.953,4
spotify:track:3PFR8zMj3NSGZ0SbOKJi7R,"last contact","lost signals","Aunøra;Ghøst;ist",2025-08-01,103392,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-08-01T04:31:31Z,"dark ambient","iSpyTunes",0.317,0.0926,4,-22.43,0,0.0332,0.784,0.603,0.111,0.0376,129.813,4
spotify:track:1MNUli0xPIQSrWCnPYo8ZL,"isolation","shutter island","ist;Raouf",2024-06-21,97078,44,false,cb8pyebbxihiv6jtq58t1du3b,2024-06-21T04:12:51Z,"dark ambient,ambient","iSpyTunes",0.324,0.319,11,-18.848,0,0.0321,0.861,0.875,0.108,0.124,83.482,4
spotify:track:0AlijWwIGuJLhgHFL1Ug7f,"lone","Silence","Swik",2025-04-18,102465,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-04-18T04:34:00Z,"dark ambient","iSpyTunes",0.409,0.0735,1,-26.83,1,0.0432,0.871,0.843,0.1,0.0395,72.997,4
spotify:track:3EXtLkwpgMqiNIMl5Ztg8K,"wandering","wandering","too unbothered.",2024-10-04,90000,41,false,cb8pyebbxihiv6jtq58t1du3b,2024-10-04T19:09:01Z,"dark ambient","iSpyTunes",0.45,0.0481,1,-27.002,1,0.0328,0.824,0.898,0.115,0.328,79.945,4
spotify:track:1YIvzEDnEIzfygUjURobHq,"abyss","abyss","oxinym",2025-03-07,85384,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-03-07T05:06:34Z,"jazz beats,lo-fi","iSpyTunes",0.206,0.00569,0,-30.674,1,0.0485,0.853,0.946,0.119,0.26,64.934,5
spotify:track:7D1Mpqf2bsb3NOrdIFt520,"familiar places","familiar places","ist;Unknown Melodiez;Righteousness",2024-09-13,135000,41,false,cb8pyebbxihiv6jtq58t1du3b,2024-09-13T04:57:28Z,"dark ambient,ambient","iSpyTunes",0.245,0.0193,2,-31.665,1,0.041,0.904,0.953,0.0812,0.0397,80.378,4
spotify:track:3i3aOcq0qIn84NUjXz8m8h,"fairytale","fairytale","ist;empty street",2025-10-03,141334,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-10-03T14:46:04Z,"dark ambient,ambient","iSpyTunes",0.138,0.0799,11,-25.29,1,0.0418,0.926,0.831,0.0897,0.243,77.95,4
spotify:track:7zw6nQHTwml1mVuQDf5V6k,"Break My Heart Again","Blood Harmony (Deluxe)","FINNEAS",2020-08-07,237979,69,false,cb8pyebbxihiv6jtq58t1du3b,2024-02-27T23:03:40Z,"","OYOY, Inc.",0.401,0.151,4,-14.227,0,0.042,0.905,0,0.0942,0.478,144.137,4
spotify:track:2bwXEjaecJaC8OY9V5D1v8,"it's only a dream","it's only a dream","ist;oversyncing",2025-08-22,117000,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-08-22T04:36:47Z,"dark ambient,ambient","iSpyTunes",0.146,0.121,5,-26.98,0,0.0337,0.907,0.976,0.158,0.0443,77.142,4
spotify:track:17ubUAUqH6DU82UvcGuLTh,"falling star lullaby","falling star lullaby","almogfx;ist",2025-05-16,133687,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-05-16T04:26:11Z,"witch house,electroclash,dark ambient","iSpyTunes",0.258,0.263,5,-19.586,0,0.0352,0.947,0.799,0.11,0.113,91.321,5
spotify:track:5EYesLtWtcZUoTv6fj5JkW,"strange love","strange love","anoare",2025-06-06,95477,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-06-06T04:06:54Z,"dark ambient","iSpyTunes",0.258,0.119,8,-25.986,0,0.0355,0.979,0.751,0.0894,0.0572,82.964,4
spotify:track:5JOsW3W0mp7OzqK4CxWqhR,"empty space","aura","ist;SanelliX;SpoonBeats",2025-04-25,110889,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-04-25T04:08:26Z,"lo-fi beats,jazz beats,lo-fi,dark ambient,ambient","iSpyTunes",0.243,0.0731,0,-25.193,1,0.0324,0.934,0.901,0.1,0.0499,104.008,4
spotify:track:0bw5lCuyqDhOF1T8WGw6Ny,"recess","recess","Clone Rainbow",2026-01-16,117397,41,false,cb8pyebbxihiv6jtq58t1du3b,2026-01-16T05:14:29Z,"dark ambient","iSpyTunes",0.145,0.0456,5,-26.561,1,0.0357,0.95,0.875,0.088,0.0764,70.277,3
spotify:track:7LJBv5XvNj95efgi7WSVWa,"lone wolf","lone wolf","too unbothered.",2026-02-06,160000,42,false,cb8pyebbxihiv6jtq58t1du3b,2026-02-06T05:12:24Z,"dark ambient","iSpyTunes",0.422,0.131,11,-24.688,0,0.0408,0.296,0.858,0.106,0.0385,84.021,4
spotify:track:4cR0pIO2ocuwVfxk8jCY2g,"lost in thought","lost feelings","ist;SanelliX;SpoonBeats",2025-09-12,100571,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-09-12T04:05:59Z,"lo-fi beats,jazz beats,lo-fi,dark ambient,ambient","iSpyTunes",0.491,0.144,6,-23.595,0,0.0365,0.95,0.833,0.064,0.0861,104.964,4
spotify:track:1Fbod8M1L4wD2pr549zu9o,"dreamer","4 AM","ist;Lofi.com",2025-01-10,123405,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-01-10T05:16:18Z,"","iSpyTunes",0.187,0.106,5,-25.218,0,0.0346,0.962,0.829,0.108,0.0377,75.383,4
spotify:track:1A3PMZLYSBkomQDYWf1rM6,"hang in there","inaccessible","too unbothered.",2024-07-12,97078,42,false,cb8pyebbxihiv6jtq58t1du3b,2024-07-12T05:23:26Z,"dark ambient","iSpyTunes",0.202,0.146,8,-24.076,0,0.0619,0.962,0.803,0.0988,0.0391,79.431,3
spotify:track:5Opt5M35DExmeS6m0XsRpE,"when it still felt near","blur state","too unbothered.",2025-08-08,102400,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-08-08T04:17:36Z,"dark ambient","iSpyTunes",0.417,0.0557,3,-23.858,1,0.0318,0.864,0.925,0.0873,0.0448,75.017,3
spotify:track:15LmEt5mSepq5Zu6Z9Mrj6,"fallow","fallow","too unbothered.",2025-07-25,112000,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-07-25T04:11:48Z,"dark ambient","iSpyTunes",0.0948,0.0238,8,-29.891,0,0.0455,0.953,0.905,0.106,0.115,82.53,0
spotify:track:39tD5DUN1spYBkYQa0f6JX,"empty thoughts","empty thoughts","Envacity;Habazane",2025-06-13,82800,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-06-13T04:14:02Z,"dark ambient,brazilian phonk,phonk","iSpyTunes",0.487,0.0726,3,-25.286,1,0.038,0.963,0.884,0.0963,0.106,99.99,4
spotify:track:6ny2G3z9NtPmk0oC6Epa6l,"exit stage left","side character","too unbothered.",2025-06-27,116842,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-06-27T04:12:31Z,"dark ambient","iSpyTunes",0.391,0.127,2,-24.954,0,0.0436,0.633,0.842,0.1,0.162,134.074,4
spotify:track:4Fpn5P4mWtLSk7e5M5az1l,"tokyo trip","lost feelings","ist;SanelliX;SpoonBeats",2025-09-12,87000,41,false,cb8pyebbxihiv6jtq58t1du3b,2025-09-12T14:38:29Z,"lo-fi beats,jazz beats,lo-fi,dark ambient,ambient","iSpyTunes",0.292,0.1,6,-26.388,0,0.0361,0.835,0.804,0.107,0.0938,66.22,3
